Date,AAPL,SHELL,SP500,STOXX50,EURIBOR,LOAN_RATE,LOAN_RETURN
2015-04-13,28.206174850463867,15.525060653686523,2092.429931640625,3828.780029296875,0.001271818,0.021271818,8.44119761904762e-05
2015-04-14,28.083890914916992,15.571632385253906,2095.840087890625,3784.530029296875,0.001271818,0.021271818,8.44119761904762e-05
2015-04-15,28.190610885620117,15.856544494628906,2106.6298828125,3803.550048828125,0.001271818,0.021271818,8.44119761904762e-05
2015-04-16,28.054973602294922,16.081193923950195,2104.989990234375,3751.719970703125,0.001271818,0.021271818,8.44119761904762e-05
2015-04-17,27.739229202270508,15.908600807189941,2081.179931640625,3674.050048828125,0.001271818,0.021271818,8.44119761904762e-05
2015-04-20,28.372949600219727,16.130504608154297,2100.39990234375,3718.0400390625,0.001271818,0.021271818,8.44119761904762e-05
2015-04-21,28.219524383544922,15.999003410339355,2097.2900390625,3719.3798828125,0.001271818,0.021271818,8.44119761904762e-05
2015-04-22,28.599750518798828,15.908600807189941,2107.9599609375,3724.489990234375,0.001271818,0.021271818,8.44119761904762e-05
2015-04-23,28.83323860168457,15.966127395629883,2112.929931640625,3697.8798828125,0.001271818,0.021271818,8.44119761904762e-05
2015-04-24,28.968875885009766,15.870243072509766,2117.68994140625,3713.9599609375,0.001271818,0.021271818,8.44119761904762e-05
2015-04-27,29.49586296081543,15.930516242980957,2108.919921875,3771.449951171875,0.001271818,0.021271818,8.44119761904762e-05
2015-04-28,29.031129837036133,15.82093334197998,2114.760009765625,3715.419921875,0.001271818,0.021271818,8.44119761904762e-05
2015-04-29,28.60420036315918,15.648345947265625,2106.85009765625,3617.110107421875,0.001271818,0.021271818,8.44119761904762e-05
2015-04-30,27.828168869018555,15.544239044189453,2085.510009765625,3615.590087890625,-0.001953,0.018047,7.161507936507937e-05
2015-05-01,28.673133850097656,15.544239044189453,2108.2900390625,3615.590087890625,-0.001953,0.018047,7.161507936507937e-05
2015-05-04,28.617544174194336,15.730522155761719,2114.489990234375,3632.93994140625,-0.001953,0.018047,7.161507936507937e-05
2015-05-05,27.972707748413086,15.612730026245117,2089.4599609375,3546.56005859375,-0.001953,0.018047,7.161507936507937e-05
2015-05-06,27.797039031982422,15.41547966003418,2080.14990234375,3558.030029296875,-0.001953,0.018047,7.161507936507937e-05
2015-05-07,27.968976974487305,15.185356140136719,2088.0,3556.2099609375,-0.001953,0.018047,7.161507936507937e-05
2015-05-08,28.49593162536621,15.653820037841797,2116.10009765625,3649.47998046875,-0.001953,0.018047,7.161507936507937e-05
2015-05-11,28.205657958984375,15.771624565124512,2105.330078125,3624.409912109375,-0.001953,0.018047,7.161507936507937e-05
2015-05-12,28.105182647705078,15.590815544128418,2099.1201171875,3573.10009765625,-0.001953,0.018047,7.161507936507937e-05
2015-05-13,28.136436462402344,15.571632385253906,2098.47998046875,3553.419921875,-0.001953,0.018047,7.161507936507937e-05
2015-05-14,28.792903900146484,15.528712272644043,2121.10009765625,3553.419921875,-0.001953,0.018047,7.161507936507937e-05
2015-05-15,28.75271224975586,15.282217979431152,2122.72998046875,3573.070068359375,-0.001953,0.018047,7.161507936507937e-05
2015-05-18,29.069780349731445,15.218518257141113,2129.199951171875,3589.219970703125,-0.001953,0.018047,7.161507936507937e-05
2015-05-19,29.042987823486328,15.25175666809082,2127.830078125,3670.52001953125,-0.001953,0.018047,7.161507936507937e-05
2015-05-20,29.040748596191406,15.32653522491455,2125.85009765625,3683.47998046875,-0.001953,0.018047,7.161507936507937e-05
2015-05-21,29.337722778320312,15.520395278930664,2130.820068359375,3688.719970703125,-0.001953,0.018047,7.161507936507937e-05
2015-05-22,29.59450340270996,15.381929397583008,2126.06005859375,3679.139892578125,-0.001953,0.018047,7.161507936507937e-05
2015-05-25,29.59450340270996,15.301608085632324,2126.06005859375,3679.139892578125,-0.001953,0.018047,7.161507936507937e-05
2015-05-26,28.942506790161133,15.1797456741333,2104.199951171875,3619.300048828125,-0.001953,0.018047,7.161507936507937e-05
2015-05-27,29.482852935791016,15.293298721313477,2123.47998046875,3682.8701171875,-0.001953,0.018047,7.161507936507937e-05
2015-05-28,29.424814224243164,15.182522773742676,2120.7900390625,3650.7099609375,-0.001953,0.018047,7.161507936507937e-05
2015-05-29,29.089879989624023,15.049575805664062,2107.389892578125,3570.780029296875,-0.001953,0.018047,7.161507936507937e-05
2015-06-01,29.14792823791504,14.886177062988281,2111.72998046875,3575.0400390625,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-02,29.018428802490234,14.825246810913086,2109.60009765625,3561.889892578125,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-03,29.05414390563965,14.697850227355957,2114.070068359375,3583.820068359375,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-04,28.884445190429688,14.420900344848633,2095.840087890625,3556.3798828125,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-05,28.725919723510742,14.501212120056152,2092.830078125,3510.010009765625,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-08,28.536128997802734,14.415359497070312,2079.280029296875,3468.31005859375,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-09,28.451274871826172,14.28519058227539,2080.14990234375,3456.7900390625,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-10,28.777278900146484,14.4790620803833,2105.199951171875,3526.47998046875,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-11,28.712522506713867,14.539985656738281,2108.860107421875,3551.909912109375,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-12,28.395450592041016,14.287967681884766,2094.110107421875,3502.77001953125,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-15,28.339622497558594,14.260270118713379,2084.429931640625,3438.070068359375,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-16,28.491464614868164,14.29903507232666,2096.2900390625,3454.090087890625,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-17,28.424480438232422,14.312885284423828,2100.43994140625,3428.760009765625,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-18,28.55398941040039,14.276884078979492,2121.239990234375,3450.449951171875,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-19,28.268177032470703,14.337808609008789,2109.989990234375,3455.800048828125,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-22,28.493703842163086,14.45413589477539,2122.85009765625,3596.070068359375,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-23,28.36419677734375,14.534449577331543,2124.199951171875,3625.969970703125,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-24,28.605342864990234,14.811397552490234,2108.580078125,3610.949951171875,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-25,28.469135284423828,14.73385238647461,2102.31005859375,3610.909912109375,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-26,28.30167007446289,14.589838027954102,2101.489990234375,3621.3701171875,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-29,27.805967330932617,14.290730476379395,2057.639892578125,3468.89990234375,-0.006103684000000001,0.013896315999999999,5.514411111111111e-05
2015-06-30,28.006935119628906,14.052550315856934,2063.110107421875,3424.300048828125,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-01,28.268177032470703,14.143949508666992,2077.419921875,3496.280029296875,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-02,28.23244857788086,14.238106727600098,2076.780029296875,3463.25,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-03,28.23244857788086,14.143949508666992,2076.780029296875,3441.760009765625,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-06,28.134206771850586,14.033166885375977,2068.760009765625,3365.199951171875,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-07,28.064987182617188,13.756216049194336,2081.340087890625,3294.18994140625,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-08,27.368331909179688,13.889155387878418,2046.6800537109375,3327.5,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-09,26.81011390686035,13.972237586975098,2051.31005859375,3420.030029296875,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-10,27.526870727539062,14.066399574279785,2076.6201171875,3528.81005859375,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-13,28.058292388916016,14.213184356689453,2099.60009765625,3590.429931640625,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-14,28.047122955322266,14.445826530456543,2108.949951171875,3607.18994140625,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-15,28.317302703857422,14.45136833190918,2107.39990234375,3623.8701171875,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-16,28.694658279418945,14.595376014709473,2124.2900390625,3676.409912109375,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-17,28.942506790161133,14.520599365234375,2126.639892578125,3670.340087890625,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-20,29.489559173583984,14.512293815612793,2128.280029296875,3686.580078125,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-21,29.194820404052734,14.512293815612793,2119.2099609375,3647.9599609375,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-22,27.960041046142578,14.251955032348633,2114.14990234375,3635.580078125,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-23,27.94664192199707,14.035937309265137,2102.14990234375,3634.639892578125,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-24,27.799274444580078,13.81714153289795,2079.64990234375,3600.0,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-27,27.412986755371094,13.54572868347168,2067.639892578125,3513.10009765625,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-28,27.549190521240234,13.664820671081543,2093.25,3554.110107421875,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-29,27.462114334106445,13.908536911010742,2108.570068359375,3575.530029296875,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-30,27.32366943359375,14.595376014709473,2108.6298828125,3583.7900390625,-0.005139091,0.014860909,5.897186111111111e-05
2015-07-31,27.084753036499023,14.501212120056152,2103.840087890625,3600.68994140625,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-03,26.446149826049805,14.495674133300781,2098.0400390625,3635.39990234375,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-04,25.597665786743164,14.501212120056152,2093.320068359375,3619.31005859375,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-05,25.767362594604492,14.850177764892578,2099.840087890625,3676.75,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-06,25.823436737060547,14.803093910217285,2083.56005859375,3668.469970703125,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-07,25.910913467407227,14.828021049499512,2077.570068359375,3637.800048828125,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-10,26.852956771850586,14.767093658447266,2104.179931640625,3674.93994140625,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-11,25.45558738708496,14.650768280029297,2084.070068359375,3605.280029296875,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-12,25.848108291625977,14.578764915466309,2086.050048828125,3484.409912109375,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-13,25.82792091369629,14.35971736907959,2083.389892578125,3516.14990234375,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-14,26.009607315063477,14.23641586303711,2091.5400390625,3491.030029296875,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-17,26.278759002685547,14.2196044921875,2102.43994140625,3497.89990234375,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-18,26.130722045898438,14.127120018005371,2096.919921875,3495.3798828125,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-19,25.79651641845703,13.79923152923584,2079.610107421875,3429.840087890625,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-20,25.267175674438477,13.731974601745605,2035.72998046875,3353.47998046875,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-21,23.721763610839844,13.143463134765625,1970.8900146484375,3247.260009765625,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-24,23.129615783691406,12.12897777557373,1893.2099609375,3073.389892578125,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-25,23.268674850463867,12.546540260314941,1867.6099853515625,3218.010009765625,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-26,24.60325813293457,12.117767333984375,1940.510009765625,3170.72998046875,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-27,25.327735900878906,12.787551879882812,1987.6600341796875,3280.780029296875,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-28,25.410724639892578,13.109835624694824,1988.8699951171875,3286.590087890625,-0.005187391,0.014812609000000001,5.878019444444445e-05
2015-08-31,25.291841506958008,13.048174858093262,1972.1800537109375,3269.6298828125,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-01,24.16138458251953,12.633419036865234,1913.8499755859375,3188.72998046875,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-02,25.197643280029297,12.57456111907959,1948.8599853515625,3198.860107421875,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-03,24.755775451660156,12.891237258911133,1951.1300048828125,3270.090087890625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-04,24.509050369262695,12.437244415283203,1921.219970703125,3180.25,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-07,24.509050369262695,12.434444427490234,1921.219970703125,3197.969970703125,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-08,25.19091796875,12.650229454040527,1969.4100341796875,3233.840087890625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-09,24.706432342529297,12.787551879882812,1942.0400390625,3269.97998046875,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-10,25.249223709106445,12.52412223815918,1952.2900390625,3221.139892578125,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-11,25.617076873779297,12.383999824523926,1961.050048828125,3187.93994140625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-14,25.86380386352539,12.361580848693848,1953.030029296875,3175.6201171875,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-15,26.081377029418945,12.507307052612305,1978.0899658203125,3207.60009765625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-16,26.11054229736328,12.823981285095215,1995.31005859375,3251.7900390625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-17,25.55202865600586,12.728694915771484,1990.199951171875,3255.7900390625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-18,25.446611404418945,12.25228500366211,1958.030029296875,3157.300048828125,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-21,25.84137725830078,12.344766616821289,1966.969970703125,3184.719970703125,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-22,25.435401916503906,11.977645874023438,1942.739990234375,3076.050048828125,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-23,25.641752243041992,12.036493301391602,1938.760009765625,3079.989990234375,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-24,25.794275283813477,11.658164024353027,1932.239990234375,3019.340087890625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-25,25.729223251342773,11.843124389648438,1931.3399658203125,3113.159912109375,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-28,25.220069885253906,11.534859657287598,1881.77001953125,3039.43994140625,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-29,24.461942672729492,11.703004837036133,1884.0899658203125,3029.860107421875,-0.0042766670000000005,0.015723333,6.239417857142857e-05
2015-09-30,24.74007797241211,11.87395191192627,1920.030029296875,3100.669921875,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-01,24.578584671020508,12.109363555908203,1923.8199462890625,3069.050048828125,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-02,24.758026123046875,12.255084991455078,1951.3599853515625,3088.179931640625,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-05,24.847740173339844,12.863218307495117,1987.050048828125,3190.389892578125,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-06,24.966609954833984,13.266764640808105,1979.9200439453125,3220.090087890625,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-07,24.847740173339844,13.642294883728027,1995.8299560546875,3226.39990234375,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-08,24.560638427734375,13.768409729003906,2013.4300537109375,3224.9599609375,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-09,25.148298263549805,13.706750869750977,2014.8900146484375,3250.31005859375,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-12,25.03165626525879,13.603065490722656,2017.4599609375,3247.330078125,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-13,25.074275970458984,13.409690856933594,2003.68994140625,3221.280029296875,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-14,24.71988868713379,13.432114601135254,1994.239990234375,3191.570068359375,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-15,25.089981079101562,13.569428443908691,2023.8599853515625,3238.81005859375,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-16,24.90605926513672,13.816043853759766,2033.1099853515625,3264.929931640625,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-19,25.06082534790039,13.614270210266113,2033.6600341796875,3272.0400390625,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-20,25.51838493347168,13.566631317138672,2030.77001953125,3255.719970703125,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-21,25.51614761352539,13.737581253051758,2018.93994140625,3272.22998046875,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-22,25.90642547607422,13.872099876403809,2052.510009765625,3353.110107421875,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-23,26.709407806396484,13.77120590209961,2075.14990234375,3425.81005859375,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-26,25.857078552246094,13.600255966186523,2071.179931640625,3414.60009765625,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-27,25.693340301513672,13.34523868560791,2065.889892578125,3381.010009765625,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-28,26.752033233642578,13.538606643676758,2090.35009765625,3421.090087890625,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-29,27.03464126586914,13.451728820800781,2089.409912109375,3413.389892578125,-0.002370455,0.017629545,6.99585119047619e-05
2015-10-30,26.803617477416992,13.3564453125,2079.360107421875,3418.22998046875,-0.002370455,0.017629545,6.99585119047619e-05
2015-11-02,27.180438995361328,13.468545913696289,2104.050048828125,3434.5,-0.004535909,0.015464091,6.136544047619047e-05
2015-11-03,27.49221420288086,13.942157745361328,2109.7900390625,3442.679931640625,-0.004535909,0.015464091,6.136544047619047e-05
2015-11-04,27.364355087280273,14.001012802124023,2102.31005859375,3439.159912109375,-0.004535909,0.015464091,6.136544047619047e-05
