"","V1","V2","V3","V4"
"211",75.8948494302087,72.2378563164458,87.189421014404,74.3010716180849
"212",67.7466590455621,77.8382388320225,89.1661996319725,78.9866282942239
"213",71.9760108721347,70.6196697167626,89.3190543751117,79.8747388176732
"214",68.5330508061001,82.7934741114248,78.2148605707059,78.7817597773563
"215",72.9912316156554,75.8116406913691,86.0373747215286,79.5542078331567
"216",61.4680939144499,80.5525020861307,82.2608480935118,76.8189598924114
"217",68.3548110284296,73.845068806159,82.6420115666071,80.5893804587801
"218",62.0352436706722,81.0499656185011,92.3223890862004,74.5612410442043
"219",70.2038736307273,76.2849317896344,82.280982502072,81.8039289414545
"220",65.331638012635,79.3938288237436,81.5862219194283,76.0707104888151
"221",73.0923380799068,78.0912044554266,88.7590429753347,76.2255735761568
"222",70.5481552014032,73.50649839743,88.6457007135648,76.2577548932911
"223",56.7819033647817,74.4627630122915,97.4668073778356,82.5525738929807
"224",66.2453847645412,74.8919186463388,95.0864084513562,72.5124184892362
"225",73.6605552959034,80.4399581439641,82.5053583090844,79.004374721474
"226",63.3279700388091,79.8814325870697,83.415522708368,80.2951957835731
"227",61.3495236636071,73.4108816463129,83.9458261996506,75.3666348179901
"228",63.5164635021175,74.8819897175201,85.6257247038664,85.5489180344774
"229",65.4270782128386,72.2468895026075,96.876559016482,73.5339060849224
"230",71.5298587890339,77.3621263262001,92.3620864731728,78.3550335736723
"231",68.7566707065946,76.5327276489365,83.0101676575879,77.6604630893749
"232",52.081853172607,72.8315875273257,84.4660751187624,82.1692217286521
"233",76.9581954887406,76.4480457345339,98.8751070939532,82.6860704029819
"234",73.7328899175947,76.3580818198047,87.6267023700703,71.0772273440973
"235",77.9438771331012,71.1613343219509,87.8373177225065,75.2270907350679
"236",57.3982910740781,76.8128692433845,89.8389238713086,79.2639134236337
"237",68.4745637775669,72.1384832754968,81.1325595145193,79.616641591352
"238",65.1081883767281,73.1820590942471,97.1328950932339,84.0724056978251
"239",60.0802159392109,71.6470823798304,87.4003035664117,79.4584095572248
"240",77.5127896146304,70.1870299584202,93.1642134172557,73.7155565975802
"241",70.6954508628467,74.2193846703273,79.8945103943997,85.7100993267968
"242",68.221224794944,73.9521830559177,90.3974868963896,75.7856249263064
"243",75.2650668508022,71.5156951807626,97.496459443607,73.6559078370363
"244",62.6220125035123,65.1005081390742,89.1903659882336,79.2513764951294
"245",73.8517883256321,64.4633564055536,85.6421376068206,80.6991092448018
"246",61.6563021537134,70.5326087647214,92.0052523284923,71.0739432348132
"247",69.3945562780579,80.2121338250486,94.0450782250147,72.4650298607886
"248",70.6133642510002,74.3241747510212,86.2850677867794,75.8345035549562
"249",73.0213479646875,78.6360301176315,85.2140596242491,85.4611752416469
"250",69.2609661767095,68.7417911351836,88.5301255625723,77.45246466589
"251",63.9162775883976,71.8832792341981,82.7067801776362,71.5382226432538
"252",67.9207285639851,70.05877751863,86.4106936925975,86.6367687711416
"253",58.5542716856229,62.7538544628959,98.9520294706568,81.4149421667262
"254",58.1260814075373,66.3208927148509,80.3286794930753,77.0323607051705
"255",65.4630234746416,66.2457311505094,84.433115436244,71.9284333053
"256",58.0070464455354,67.3564662631947,87.2625726053912,81.7238412066537
"257",68.4355833099238,67.2490411721112,82.1846760923153,74.6016128208629
"258",70.8589222393491,67.3489091117244,86.3516522034453,82.1477617085673
"259",68.9675867924735,65.8296188376499,77.6542470923675,80.2482751738549
"260",65.3744909915965,72.8219821230046,91.9314072015017,75.64064659164
"261",65.7660269081759,78.0480176185321,86.7648003146716,79.7177380855091
"262",65.4369998839752,70.7332823648396,92.2757675331487,78.4705520285151
"263",71.9708817796637,66.0967274822722,87.381571306652,89.2626645268275
"264",63.1074522674833,70.1442590252107,89.6682173657304,74.9677256561152
"265",64.1054223144307,75.9697045589048,91.3225325583854,77.3328026173849
"266",66.175094646261,64.8023576252612,79.2913430451514,72.5047275910853
"267",66.2985312107345,72.6747413082308,86.8734581846712,80.5638988349629
"268",58.2365342107513,71.5393653052578,84.7022821714483,80.8323112408431
"269",67.3342116577012,69.3587980216109,90.6378787722373,72.2555465559835
"270",67.3939856970985,61.5768631671971,93.5272406166086,78.544952714781
"271",65.7987659267157,83.3477809808578,84.8601415699987,78.4205018065623
"272",59.1675365425115,71.3305789869235,89.8131211237224,74.9540730497462
"273",65.0891532111064,73.8839618118332,93.9930524489665,82.9016891514654
"274",70.9320189950744,82.1422528955813,82.5082044471824,68.7101184427692
"275",65.3140903407048,66.7719250314935,92.44162133062,75.3233331943831
"276",70.2210311140713,66.1221508058115,86.1746333956562,83.8324501916833
"277",56.6883724251802,74.0947518049174,95.4942911255482,83.2856296180156
"278",62.0948212732897,71.1141188898624,92.16915852654,78.1162429759458
"279",59.1474558715116,78.9953417390285,88.7701088448782,75.1055852835734
"280",68.8186240273185,75.2513392352047,93.2802680251385,82.1808256633878
"281",69.7248851463214,73.2479723129626,81.0136240114865,79.6869651331154
"282",68.705652850541,81.0979479297016,90.1944743026116,77.686497750658
"283",62.7248543600253,64.8900695180976,80.8825389392543,75.2406151768165
"284",69.4692781629698,73.5886567425059,93.1185230145702,77.0575611843598
"285",62.7913424553717,73.6720952093803,84.414945904517,71.5146455469189
"286",71.5075759213684,70.3583536936921,85.1090032379748,71.0239006693178
"287",70.1511747100703,68.2744734036555,94.3742539201826,75.3591896387422
"288",76.4847050463374,76.0862806388708,95.7837534910425,81.6154486561672
"289",67.9934800845505,63.4379929454281,86.8051064616438,77.5346347052912
"290",68.5229494869296,72.1463008456391,83.266875468163,78.5010769087884
"291",72.0096194796738,66.8846804778678,86.9436462231074,78.4705794820765
"292",62.1573631691662,64.7684351517933,83.9456561236888,78.2217995361724
"293",67.9803721033029,67.6730615669169,85.0259697920706,81.2613442206342
"294",68.9572517430625,68.9107334340921,85.3837766465994,78.3732775963714
"295",65.3619639477923,69.1768225007601,83.226575751929,82.8412110352542
"296",64.8606261748722,65.7546730759179,96.3229908284794,84.1148137256294
"297",74.4387747224085,77.4842871123175,80.4220610840612,75.0894488447836
"298",70.7812129048457,65.6886727703595,84.4491043101463,71.93656332155
"299",71.3963641456709,62.5981659887385,90.8839358406815,80.3393973017734
"300",71.5231195413674,70.3627311157867,82.8388526494936,84.6184911552939
"301",73.3419684910575,68.5022704763027,91.9831906890204,82.4803920191931
"302",78.0196484679343,64.3374832984664,87.0647293989734,81.2469163205232
"303",76.14713739255,71.9456831259598,89.5508151488628,80.8494601250711
"304",73.2151127403371,70.3066028511119,87.7795795306311,73.0439740688244
"305",81.1151836755316,61.9861525336081,87.8682633517195,73.0181928027704
"306",65.4264724845791,64.9870067843676,92.5317701404526,79.9946020282405
"307",72.6974795346751,66.1926404262261,90.4029892339816,71.2949559826908
"308",75.828284758129,69.2368526344202,86.6408977679508,76.2594097119723
"309",76.0180735634859,58.6403700477811,90.1454689060395,77.7326565014564
"310",74.0605769878387,74.8254729998205,90.0025379643073,76.6073065456162
"311",69.824028871919,68.212228856815,82.3423238164793,83.6988105333581
"312",77.3734274933142,57.8965652036726,89.1097641455646,87.4930285853233
"313",77.0177132561027,67.1981699031709,77.6391429076127,82.3795866744985
"314",69.759440917642,63.5380254075736,83.9681879423539,86.831835493237
"315",63.5539615748285,71.4063898663721,85.6701925039914,78.6813637533949
"316",69.9241518873244,69.0950753178378,89.1229951168907,72.0835419575177
"317",73.77969413064,63.6099843683166,90.9344238426083,74.616240850499
"318",78.0156770479074,66.5944953562628,98.4289265592664,77.672260786191
"319",71.1512777457332,74.7628129201634,90.8074038074447,72.4829116161794
"320",71.0206404275198,75.1596834326809,90.388597496619,88.9938686053808
"321",71.8714771325565,62.408557551786,89.8705219876785,87.7268164500257
"322",70.1083918815999,66.6662275196181,92.1097766874406,72.6789968007418
"323",67.0343956200256,65.2684213448128,81.9185516501117,75.2987473903003
"324",74.4369531222195,69.5008855981486,86.9894925673409,81.4496048406351
"325",73.6348665932886,65.0608156456638,76.6173910610601,75.7337216224014
"326",75.4238257584202,69.0992856768364,94.2524610506917,80.8321653503656
"327",71.3248057860115,75.1837919797673,89.1498684227746,73.6486093734968
"328",72.3590085682997,81.4080937060803,85.4307792355432,80.8447663604926
"329",62.3425532721902,74.6326881341167,89.3242882737152,80.576973282571
"330",72.7067055168073,73.9748835230874,89.3971501442528,67.7112612670636
"331",74.1663384995896,69.0928471288598,88.651655275462,85.1341878599171
"332",70.1300436876383,70.5434540478923,84.3560130987494,87.7879681572691
"333",78.482004485997,71.1939979582241,94.6303130116285,75.8031983006549
"334",74.3320787337092,71.0787086069473,82.0386424801235,69.2036347255734
"335",71.8559351206108,73.6543902389517,87.0081598347074,86.2266930328994
"336",71.1300477245427,70.5125826589729,82.455435905805,85.7430257770986
"337",73.4942069536427,68.8124481961644,77.5203191113313,82.2943427758654
"338",79.5366887030754,71.0173537750221,80.6437321258839,82.8400776265044
"339",82.5300479197682,74.0270833271463,84.6408295229844,77.2755532221574
"340",79.3484352256134,72.7270109799059,80.5850888383811,74.3492618031097
"341",74.1375344218061,60.1407249898437,95.3329415915855,83.0138108878634
"342",76.8894460373026,67.4625331077286,89.9986362517404,78.92204870018
"343",78.9831656025169,65.2355408832279,87.6675702608459,67.2271156918241
"344",77.0351851011597,67.078683169804,89.8367866542124,88.4367777140898
"345",71.1633257945909,68.776475236888,80.7647041399076,80.2412969701651
"346",83.2683301421721,64.9596896300926,84.2249584864278,81.955278347295
"347",80.2776938439343,75.8458299125042,78.036460612323,65.4118251036915
"348",66.2405523911462,69.6648404401448,82.0977487067298,73.0675814584875
"349",70.9180859863223,65.2601163047985,83.0104325659191,70.7880916620447
"350",69.6047481577146,68.4629822125393,85.3322166792691,79.6261966288871
"351",75.7269334686151,59.558696182325,85.9560998762374,85.5732676384076
"352",80.5002251506328,71.45507238858,79.9012640510277,89.8707127358349
"353",76.5022313269917,63.7295850539498,90.0239135791035,71.7340419355956
"354",73.3564131663883,72.6390507793242,80.3892514430991,82.1675714160788
"355",71.4556911418304,71.6069306358508,89.0675419232062,84.4631943785005
"356",79.6811488313057,67.7130357184927,79.692754455667,80.2263693854389
"357",73.4118151769846,74.789446822545,91.887675138158,80.8266514713397
"358",82.6486720364858,70.8030240645902,76.1617323354943,81.4811116724551
"359",71.0888852488638,67.1818658746173,87.8080956034697,78.8541583931548
"360",85.6507774992694,68.7126857282028,77.1401121981453,69.4630795744243
"361",80.984013251299,74.4462233781588,89.4266657650809,74.688349241752
"362",76.5606640998269,75.062298930238,91.1238534743574,82.809808199128
"363",71.2831517952571,66.4474242170394,85.8112612561179,82.4082949410088
"364",71.4065003375013,67.5968333222944,86.6416689561804,80.7164306492867
"365",72.7983278999937,74.0029394137072,82.0149427024,87.1243326261168
"366",75.2004126046581,75.6020723926246,83.17617119768,70.3279768215586
"367",75.2907715377522,69.2762790792709,87.1841209003321,79.3730112116468
"368",81.5976482544082,64.3801018173673,83.1935640687814,73.8901926329746
"369",77.725430004049,64.6910184126725,80.5219145524182,81.8696382402453
"370",76.135706936933,66.8825046124549,77.4132397973955,76.6991938311841
"371",72.3347786491899,59.25460933041,86.0306799695373,81.6108230260887
"372",76.8788010856754,75.8487796745196,81.8729500173287,84.6820631195765
"373",75.6602857937954,67.2614680504164,87.7123993459502,84.6691943004828
"374",77.09978649325,62.7822642369051,84.097880158474,85.3783624249357
"375",79.5892339852502,67.1683568043365,86.5012672949112,79.5551103636567
"376",72.8803535004036,66.7272923101453,89.5051325713743,83.1249388632341
"377",78.1148482161545,68.442932973883,72.6402748099587,76.9037350693708
"378",76.2054230074523,72.6323202017624,90.9813950738385,82.2901783661863
"379",78.4992393435678,68.3401748055072,89.3829794711184,83.0727725434584
"380",75.6142014591199,73.9140326651278,85.8837207447506,77.254575895604
"381",77.714786831058,66.7481119274665,82.4170102327814,80.3552150574278
"382",78.9805013601762,72.3427586837009,75.349229486527,83.566915383704
"383",86.4259574330295,68.1698981876239,78.6968566906736,91.9834347556936
"384",76.8528717443629,74.3351741761142,79.1639163073517,76.7371726942484
"385",75.4811077928341,63.7394682361855,83.2192730454821,83.9430732966109
"386",83.5129275762208,66.7612130589565,81.5381008354039,75.3833279558082
"387",75.6195365951322,69.8754568643406,87.2274443441513,81.5681039416431
"388",72.8683277761021,65.4937251083372,80.6677045975599,85.5563703431043
"389",82.2392727907604,69.3448223941504,91.9924018117541,80.0555910702372
"390",73.1666628147754,62.7080135106291,91.8379503901403,87.3811019306389
"391",74.8149170599857,79.1828241471733,92.9113646090061,72.5130904862819
"392",80.0104308922138,62.5073060585767,85.9043287114344,88.3254629247782
"393",81.7649674797939,66.5833771845553,88.2248833195671,85.9546335713098
"394",76.6840943418936,72.0719464428266,81.0237927302449,78.1803547203194
"395",69.3602895692847,65.6136462852544,80.9543793276853,71.6243866741153
"396",77.9463026538353,72.2143976115534,87.1701824532558,81.9519403985244
"397",60.2322085372461,74.7240636745803,83.1439516689275,82.4856136288368
"398",77.9615235839501,71.1397068116996,83.7331644251425,82.5532786909509
"399",77.7194658225308,67.8164397430756,80.7184708011108,78.2468438097127
"400",79.8505549841003,72.2537387339518,86.2843519443759,87.9950744265359
"401",69.3161459731493,63.0155225229947,80.1959758322423,80.3500433531638
"402",74.6951839553438,70.5349906881587,88.9704092841561,80.9315203226083
"403",75.9494462338549,66.4051073085766,79.775594761408,78.286880383819
